date,cash,market_value,gross_exposure,net_exposure,equity,daily_return,drawdown,fold_id
2023-07-14,247743.0376178163,483260.8275885582,483260.8275885582,483260.8275885582,731003.8652063746,0.0042486994541657275,0.0,0
2023-07-17,247743.0376178163,493949.63294124603,493949.63294124603,493949.63294124603,741692.6705590624,0.014622091429940864,0.0,0
2023-07-18,247743.0376178163,471393.5794663429,471393.5794663429,471393.5794663429,719136.6170841593,-0.03041159009688088,0.03041159009688087,0
2023-07-19,247743.0376178163,490412.5676121712,490412.5676121712,490412.5676121712,738155.6052299875,0.026446975016991114,0.004768909643408963,0
2023-07-20,247743.0376178163,500104.09061288834,500104.09061288834,500104.09061288834,747847.1282307047,0.01312937669517189,0.0,0
2023-07-21,247743.0376178163,498848.1868057251,498848.1868057251,498848.1868057251,746591.2244235415,-0.0016793590023331806,0.0016793590023331648,0
2023-07-24,247743.0376178163,499236.5563964844,499236.5563964844,499236.5563964844,746979.5940143007,0.000520190404138754,0.0011600421846325979,0
2023-07-25,247743.0376178163,495471.28832530975,495471.28832530975,495471.28832530975,743214.3259431261,-0.0050406572031505,0.0061948520127891715,0
2023-07-26,247743.0376178163,499543.4459414482,499543.4459414482,499543.4459414482,747286.4835592646,0.005479116149935459,0.0007496781765633393,0
2023-07-27,247743.0376178163,510066.58989048004,510066.58989048004,510066.58989048004,757809.6275082964,0.014081806884705061,0.0,0
2023-07-28,247743.0376178163,535916.2229027748,535916.2229027748,535916.2229027748,783659.2605205912,0.03411098523159328,0.0,0
2023-07-31,247743.0376178163,543349.0953965187,543349.0953965187,543349.0953965187,791092.1330143351,0.00948482697544617,0.0,0
2023-08-01,247743.0376178163,537699.2630929947,537699.2630929947,537699.2630929947,785442.300710811,-0.007141813282855236,0.007141813282855183,0
2023-08-02,247743.0376178163,548209.1776099205,548209.1776099205,548209.1776099205,795952.2152277369,0.013380886804052361,0.0,0
2023-08-03,247743.0376178163,547397.085290432,547397.085290432,547397.085290432,795140.1229082483,-0.001020277730185315,0.0010202777301853109,0
2023-08-04,247743.0376178163,560902.4987006187,560902.4987006187,560902.4987006187,808645.5363184351,0.016984947710587672,0.0,0
2023-08-07,247743.0376178163,573622.6906051636,573622.6906051636,573622.6906051636,821365.7282229799,0.015730244381805036,0.0,0
2023-08-08,247743.0376178163,568620.628733635,568620.628733635,568620.628733635,816363.6663514513,-0.006089932535109033,0.006089932535109004,0
2023-08-09,247743.0376178163,598047.0663485527,598047.0663485527,598047.0663485527,845790.1039663691,0.03604574631111701,0.0,0
2023-08-10,247743.0376178163,589873.4668688774,589873.4668688774,589873.4668688774,837616.5044866938,-0.009663862749569763,0.009663862749569718,0
2023-08-11,247743.0376178163,613105.6202049255,613105.6202049255,613105.6202049255,860848.6578227419,0.02773602622632798,0.0,0
2023-08-14,247743.0376178163,623718.1402201653,623718.1402201653,623718.1402201653,871461.1778379816,0.012327974166888911,0.0,0
2023-08-15,247743.0376178163,619437.071621418,619437.071621418,619437.071621418,867180.1092392344,-0.004912517858074006,0.004912517858073962,0
2023-08-16,247743.0376178163,616682.7302494049,616682.7302494049,616682.7302494049,864425.7678672213,-0.0031762045077687873,0.008073119204477447,0
2023-08-17,778553.7036577244,93086.14886188507,93086.14886188507,93086.14886188507,871639.8525196095,0.008345522450339926,0.0,0
2023-08-18,414421.9833044861,452780.5095014572,452780.5095014572,452780.5095014572,867202.4928059434,-0.005090817842758444,0.005090817842758414,0
2023-08-21,414421.9833044861,462926.781614542,462926.781614542,462926.781614542,877348.7649190282,0.011700003398577907,0.0,0
2023-08-22,414421.9833044861,463256.2955083847,463256.2955083847,463256.2955083847,877678.2788128708,0.00037557913912733554,0.0,0
2023-08-23,414421.9833044861,461169.7613992691,461169.7613992691,461169.7613992691,875591.7447037552,-0.0023773336534405054,0.0023773336534405327,0
2023-08-24,414421.9833044861,461089.9845700264,461089.9845700264,461089.9845700264,875511.9678745125,-9.111190200827846e-05,0.002468228952057938,0
2023-08-25,414421.9833044861,473554.1685295105,473554.1685295105,473554.1685295105,887976.1518339966,0.01423645183256994,0.0,0
2023-08-28,414421.9833044861,480882.35622644424,480882.35622644424,480882.35622644424,895304.3395309304,0.008252685257141623,0.0,0
2023-08-29,414421.9833044861,483738.7617716789,483738.7617716789,483738.7617716789,898160.7450761651,0.0031904296886702266,0.0,0
2023-08-31,414421.9833044861,478993.3890619278,478993.3890619278,478993.3890619278,893415.3723664139,-0.005283433656799064,0.0052834336567990576,0
2023-09-01,414421.9833044861,486090.53811740875,486090.53811740875,486090.53811740875,900512.5214218949,0.007943840317726547,0.0,0
2023-09-04,414421.9833044861,493549.27811956406,493549.27811956406,493549.27811956406,907971.2614240502,0.008282772115570491,0.0,0
2023-09-05,414421.9833044861,501636.2958626747,501636.2958626747,501636.2958626747,916058.2791671609,0.008906689106466859,0.0,0
2023-09-06,414421.9833044861,499953.6473054886,499953.6473054886,499953.6473054886,914375.6306099747,-0.0018368357073481612,0.0018368357073481345,0
2023-09-07,414421.9833044861,513197.3770804405,513197.3770804405,513197.3770804405,927619.3603849267,0.014483905007526499,0.0,0
2023-09-08,414421.9833044861,516348.34566783905,516348.34566783905,516348.34566783905,930770.3289723252,0.003396833574162317,0.0,0
2023-09-11,414421.9833044861,503893.3642106056,503893.3642106056,503893.3642106056,918315.3475150918,-0.013381369248185115,0.01338136924818513,0
2023-09-12,414421.9833044861,499707.42768001556,499707.42768001556,499707.42768001556,914129.4109845017,-0.004558277874715855,0.017878651123523593,0
2023-09-13,414421.9833044861,496872.01988983154,496872.01988983154,496872.01988983154,911294.0031943177,-0.0031017575368572636,0.020924953419509573,0
2023-09-14,414421.9833044861,500812.60956954956,500812.60956954956,500812.60956954956,915234.5928740357,0.00432416944027425,0.016691267023351167,0
2023-09-15,414421.9833044861,494863.03448581696,494863.03448581696,494863.03448581696,909285.0177903031,-0.0065006011901819205,0.02308336494325543,0
2023-09-18,414421.9833044861,486010.3547568321,486010.3547568321,486010.3547568321,900432.3380613183,-0.009735868903347988,0.03259449723166774,0
2023-09-19,414421.9833044861,489896.0486268997,489896.0486268997,489896.0486268997,904318.0319313859,0.004315364637429209,0.02841978973496677,0
2023-09-20,414421.9833044861,489948.95541906357,489948.95541906357,489948.95541906357,904370.9387235497,5.850463033540976e-05,0.028362947793923954,0
2023-09-21,414421.9833044861,504307.46743917465,504307.46743917465,504307.46743917465,918729.4507436608,0.015876795024370116,0.012936465477964771,0
2023-09-22,414421.9833044861,508170.90632247925,508170.90632247925,508170.90632247925,922592.8896269654,0.004205197602163979,0.008785668269409288,0
2023-09-25,414421.9833044861,524198.1053099632,524198.1053099632,524198.1053099632,938620.0886144494,0.017371908203155817,0.0,0
2023-09-26,414421.9833044861,530254.2892789841,530254.2892789841,530254.2892789841,944676.2725834702,0.0064522207040771384,0.0,0
2023-09-27,414421.9833044861,530357.8937988281,530357.8937988281,530357.8937988281,944779.8771033143,0.00010967198272138212,0.0,0
2023-09-28,414421.9833044861,531701.7810988426,531701.7810988426,531701.7810988426,946123.7644033288,0.0014224342966902004,0.0,0
2023-09-29,414421.9833044861,544550.0843977928,544550.0843977928,544550.0843977928,958972.067702279,0.013579939308524747,0.0,0
2023-10-02,414421.9833044861,569614.7296829224,569614.7296829224,569614.7296829224,984036.7129874085,0.026136992024371475,0.0,0
2023-10-03,414421.9833044861,567736.0179643631,567736.0179643631,567736.0179643631,982158.0012688492,-0.0019091886448583395,0.0019091886448583191,0
2023-10-04,414421.9833044861,568057.1061592102,568057.1061592102,568057.1061592102,982479.0894636963,0.00032692112107457483,0.0015828916778759343,0
2023-10-05,414421.9833044861,584186.971616745,584186.971616745,584186.971616745,998608.9549212311,0.016417515273876804,0.0,0
2023-10-06,414421.9833044861,585777.151391983,585777.151391983,585777.151391983,1000199.1346964692,0.001592394868282998,0.0,0
2023-10-09,414421.9833044861,567619.1689066887,567619.1689066887,567619.1689066887,982041.1522111748,-0.01815436732086828,0.018154367320868312,0
2023-10-10,414421.9833044861,584399.7821969986,584399.7821969986,584399.7821969986,998821.7655014847,0.01708748482945599,0.0013770949675960546,0
2023-10-11,414421.9833044861,568429.9459519386,568429.9459519386,568429.9459519386,982851.9292564248,-0.015988674653121815,0.017343751697314523,0
2023-10-12,414421.9833044861,563779.0369410515,563779.0369410515,563779.0369410515,978201.0202455376,-0.00473205461824322,0.021993734735240824,0
2023-10-13,414421.9833044861,549818.9266924858,549818.9266924858,549818.9266924858,964240.909996972,-0.014271208023338144,0.03595106559496223,0
2023-10-16,414421.9833044861,535242.101662159,535242.101662159,535242.101662159,949664.0849666451,-0.015117409849756958,0.05052498845158465,0
2023-10-17,414421.9833044861,544345.3110361099,544345.3110361099,544345.3110361099,958767.2943405961,0.009585715115540738,0.04142359148155676,0
2023-10-18,414421.9833044861,524107.84672927856,524107.84672927856,524107.84672927856,938529.8300337647,-0.021107795839813148,0.06165702660942541,0
2023-10-19,414421.9833044861,525412.342004776,525412.342004776,525412.342004776,939834.3253092621,0.0013899348041506165,0.060352791052479725,0
2023-10-20,414421.9833044861,505558.2239327431,505558.2239327431,505558.2239327431,919980.2072372292,-0.021125125500709663,0.08020295626788762,0
2023-10-23,414421.9833044861,525788.2496109009,525788.2496109009,525788.2496109009,940210.232915387,0.021989631427952183,0.05997695828769839,0
2023-10-24,414421.9833044861,549007.7171463966,549007.7171463966,549007.7171463966,963429.7004508828,0.02469603788877861,0.036762113633246475,0
2023-10-25,414421.9833044861,509814.77989530563,509814.77989530563,509814.77989530563,924236.7631997918,-0.04068064045850861,0.07594724776454613,0
2023-10-26,414421.9833044861,527451.0535907745,527451.0535907745,527451.0535907745,941873.0368952607,0.01908198677837758,0.058314485363865805,0
2023-10-27,414421.9833044861,534459.8697147369,534459.8697147369,534459.8697147369,948881.8530192231,0.0074413597686859845,0.051307064660498204,0
2023-10-30,414421.9833044861,526341.2462410927,526341.2462410927,526341.2462410927,940763.2295455788,-0.00855598981876593,0.059424071756398175,0
2023-10-31,414421.9833044861,511658.06825494766,511658.06825494766,511658.06825494766,926080.0515594338,-0.015607729474330645,0.07410432639449176,0
2023-11-01,414421.9833044861,512318.85367536545,512318.85367536545,512318.85367536545,926740.8369798516,0.0007135294830129535,0.07344367253318011,0
2023-11-02,414421.9833044861,521600.8891954422,521600.8891954422,521600.8891954422,936022.8724999283,0.010015783431240433,0.06416348502042689,0
2023-11-03,414421.9833044861,523048.48653125763,523048.48653125763,523048.48653125763,937470.4698357438,0.0015465405582977265,0.06271617589407504,0
2023-11-06,414421.9833044861,535694.6689739227,535694.6689739227,535694.6689739227,950116.6522784089,0.013489686181668015,0.05007251124373233,0
2023-11-07,414421.9833044861,533052.7876701355,533052.7876701355,533052.7876701355,947474.7709746216,-0.002780586254805595,0.05271386656202999,0
2023-11-08,414421.9833044861,531728.5953330994,531728.5953330994,531728.5953330994,946150.5786375855,-0.0013976016856617202,0.054037795258926914,0
2023-11-09,414421.9833044861,531761.9661445618,531761.9661445618,531761.9661445618,946183.9494490479,3.527008513848351e-05,0.054004431091427885,0
2023-11-10,414421.9833044861,529359.2716207504,529359.2716207504,529359.2716207504,943781.2549252366,-0.002539352443264753,0.0564066472506535,0
2023-11-13,414421.9833044861,519419.4358935356,519419.4358935356,519419.4358935356,933841.4191980218,-0.010531927472963276,0.06634450400577983,0
2023-11-14,414421.9833044861,520413.6874575615,520413.6874575615,520413.6874575615,934835.6707620476,0.001064689939411556,0.06535045039231854,0
2023-11-15,841469.5086413521,93498.24978733063,93498.24978733063,93498.24978733063,934967.7584286827,0.00014129506475435427,0.06521838902368404,0
2023-11-16,470731.7983765593,465350.8190860748,465350.8190860748,465350.8190860748,936082.6174626341,0.001192403720771118,0.06410375195264745,0
2023-11-17,470731.7983765593,471733.9490776062,471733.9490776062,471733.9490776062,942465.7474541655,0.006818981436524929,0.05772189281069921,0
2023-11-20,470731.7983765593,479532.0378923416,479532.0378923416,479532.0378923416,950263.8362689009,0.008274134986655968,0.04992535655684422,0
2023-11-21,470731.7983765593,484072.6204433441,484072.6204433441,484072.6204433441,954804.4188199034,0.004778233557567013,0.04538567801335054,0
2023-11-22,470731.7983765593,485184.7855195999,485184.7855195999,485184.7855195999,955916.5838961592,0.001164809309984527,0.04427373436365592,0
2023-11-23,470731.7983765593,482351.4767560959,482351.4767560959,482351.4767560959,953083.2751326552,-0.0029639707179844876,0.04710647902941076,0
2023-11-24,470731.7983765593,484656.49064064026,484656.49064064026,484656.49064064026,955388.2890171995,0.0024184810967577963,0.04480192406172037,0
2023-11-27,470731.7983765593,491063.1484975815,491063.1484975815,491063.1484975815,961794.9468741408,0.006705815772068746,0.038396541738643826,0
2023-11-28,470731.7983765593,491480.6579208374,491480.6579208374,491480.6579208374,962212.4562973967,0.0004340940078888522,0.03797911543944729,0
2023-11-29,470731.7983765593,481971.97113513947,481971.97113513947,481971.97113513947,952703.7695116987,-0.00988210734902295,0.0474859090926767,0
2023-11-30,470731.7983765593,479520.16805267334,479520.16805267334,479520.16805267334,950251.9664292326,-0.0025735209211177335,0.049937224033286175,0
2023-12-01,470731.7983765593,480263.97310352325,480263.97310352325,480263.97310352325,950995.7714800825,0.0007827450793340684,0.04919356707033985,0
2023-12-04,470731.7983765593,478648.2688674927,478648.2688674927,478648.2688674927,949380.067244052,-0.0016989604838263395,0.0508089496276552,0
2023-12-05,470731.7983765593,481840.82563209534,481840.82563209534,481840.82563209534,952572.6240086546,0.003362780486713124,0.047617028485300375,0
2023-12-06,470731.7983765593,471304.243932724,471304.243932724,471304.243932724,942036.0423092833,-0.011061184663307744,0.05815151240341422,0
2023-12-07,470731.7983765593,476570.7161798477,476570.7161798477,476570.7161798477,947302.514556407,0.005590520967980739,0.05288608868484448,0
2023-12-08,470731.7983765593,479917.28450775146,479917.28450775146,479917.28450775146,950649.0828843107,0.0035327345557303325,0.04954018664212843,0
2023-12-11,470731.7983765593,464211.6711740494,464211.6711740494,464211.6711740494,934943.4695506087,-0.016520936712052126,0.0652426730659627,0
2023-12-12,470731.7983765593,457243.3234167099,457243.3234167099,457243.3234167099,927975.1217932692,-0.007453228975104698,0.07220963345975884,0
2023-12-13,470731.7983765593,448329.0289297104,448329.0289297104,448329.0289297104,919060.8273062697,-0.0096061783097946,0.08112215315485409,0
2023-12-14,470731.7983765593,460341.4462862015,460341.4462862015,460341.4462862015,931073.2446627608,0.0130703180894991,0.06911212741119405,0
2023-12-15,470731.7983765593,469912.1376590729,469912.1376590729,469912.1376590729,940643.9360356322,0.010279203518878788,0.05954334151559755,0
2023-12-18,470731.7983765593,452169.6782474518,452169.6782474518,452169.6782474518,922901.4766240111,-0.01886203560339439,0.07728226849137963,0
2023-12-19,470731.7983765593,453909.8769893646,453909.8769893646,453909.8769893646,924641.6753659239,0.0018855736890557306,0.07554241621442187,0
2023-12-20,470731.7983765593,452453.6695203781,452453.6695203781,452453.6695203781,923185.4678969374,-0.0015748884219503045,0.07699833375970991,0
2023-12-21,470731.7983765593,461496.82907295227,461496.82907295227,461496.82907295227,932228.6274495116,0.009795604314672524,0.06795697465543665,0
2023-12-22,470731.7983765593,457089.62331676483,457089.62331676483,457089.62331676483,927821.4216933241,-0.004727601820430194,0.07236330295877486,0
2023-12-25,470731.7983765593,441246.00136852264,441246.00136852264,441246.00136852264,911977.7997450819,-0.017076154503230523,0.08820377052031725,0
2023-12-26,470731.7983765593,442661.57949543,442661.57949543,442661.57949543,913393.3778719893,0.0015522067832167696,0.08678847422800749,0
2023-12-27,470731.7983765593,440050.03792858124,440050.03792858124,440050.03792858124,910781.8363051405,-0.002859164112764989,0.0893994958498581,0
2023-12-28,470731.7983765593,456271.9007091522,456271.9007091522,456271.9007091522,927003.6990857115,0.01781092039162724,0.07318086276186424,0
2023-12-29,470731.7983765593,467150.7712106705,467150.7712106705,467150.7712106705,937882.5695872298,0.01173552005482592,0.06230415818960957,0
2024-01-02,470731.7983765593,479607.66837501526,479607.66837501526,479607.66837501526,950339.4667515745,0.013281936959151697,0.04984974113182528,0
2024-01-03,470731.7983765593,470117.9291124344,470117.9291124344,470117.9291124344,940849.7274889937,-0.009985631024057584,0.05933759103429568,0
2024-01-04,470731.7983765593,481541.0666036606,481541.0666036606,481541.0666036606,952272.8649802199,0.012141298612811546,0.047916727833196456,0
2024-01-05,470731.7983765593,489395.1144094467,489395.1144094467,489395.1144094467,960126.912786006,0.008247686240591579,0.04006424372944885,0
2024-01-08,470731.7983765593,495631.4851846695,495631.4851846695,495631.4851846695,966363.2835612288,0.006495360865499178,0.03382911458477574,0
2024-01-09,470731.7983765593,488598.2920150757,488598.2920150757,488598.2920150757,959330.090391635,-0.007278001233320008,0.040860907480425646,0
2024-01-10,470731.7983765593,497345.43289375305,497345.43289375305,497345.43289375305,968077.2312703123,0.009117967805123639,0.03211550811419657,0
2024-01-11,470731.7983765593,497770.34390449524,497770.34390449524,497770.34390449524,968502.1422810545,0.0004389226365593135,0.0316906817011332,0
2024-01-12,470731.7983765593,510344.01734638214,510344.01734638214,510344.01734638214,981075.8157229414,0.01298259744916308,0.01911951161538559,0
2024-01-15,470731.7983765593,515813.8723926544,515813.8723926544,515813.8723926544,986545.6707692137,0.005575364267074168,0.0136507455901758,0
2024-01-16,470731.7983765593,517579.54863739014,517579.54863739014,517579.54863739014,988311.3470139494,0.0017897562140827272,0.011885420882839847,0
2024-01-17,470731.7983765593,516074.8445549011,516074.8445549011,516074.8445549011,986806.6429314604,-0.0015225000573303449,0.013389825386194718,0
2024-01-18,470731.7983765593,519802.7089242935,519802.7089242935,519802.7089242935,990534.5073008528,0.003777704980094443,0.00966270321614436,0
2024-01-19,470731.7983765593,519949.0459537506,519949.0459537506,519949.0459537506,990680.8443303099,0.0001477354179773016,0.009516395321665426,0
2024-01-22,470731.7983765593,521506.1590824127,521506.1590824127,521506.1590824127,992237.957458972,0.0015717606104665993,0.007959592206519114,0
2024-01-23,470731.7983765593,518065.35913848877,518065.35913848877,518065.35913848877,988797.157515048,-0.003467716506971308,0.011399707104207093,0
2024-01-24,470731.7983765593,521623.4234380722,521623.4234380722,521623.4234380722,992355.2218146315,0.003598376342955234,0.007842351197612351,0
2024-01-25,470731.7983765593,528455.0242261887,528455.0242261887,528455.0242261887,999186.8226027479,0.006884229193276248,0.0010121105473945883,0
2024-01-26,470731.7983765593,547762.0644207001,547762.0644207001,547762.0644207001,1018493.8627972594,0.019322753020520445,0.0,0
2024-01-29,470731.7983765593,557224.7774066925,557224.7774066925,557224.7774066925,1027956.5757832518,0.00929088856755933,0.0,0
2024-01-30,470731.7983765593,556826.6536798477,556826.6536798477,556826.6536798477,1027558.452056407,-0.0003872962498843169,0.0003872962498843272,0
2024-01-31,470731.7983765593,558972.7187614441,558972.7187614441,558972.7187614441,1029704.5171380034,0.002088509006277439,0.0,0
2024-02-01,470731.7983765593,572846.0268621445,572846.0268621445,572846.0268621445,1043577.8252387038,0.013473096281310326,0.0,0
2024-02-02,470731.7983765593,568855.9468975067,568855.9468975067,568855.9468975067,1039587.745274066,-0.003823461813904583,0.003823461813904566,0
2024-02-05,470731.7983765593,580931.8438110352,580931.8438110352,580931.8438110352,1051663.6421875944,0.011616043925512853,0.0,0
2024-02-06,470731.7983765593,581846.7093820572,581846.7093820572,581846.7093820572,1052578.5077586165,0.0008699222206816071,0.0,0
2024-02-07,470731.7983765593,577944.2648172379,577944.2648172379,577944.2648172379,1048676.0631937971,-0.0037075092604059723,0.0037075092604059398,0
2024-02-08,470731.7983765593,585769.1163845062,585769.1163845062,585769.1163845062,1056500.9147610655,0.00746164792151105,0.0,0
2024-02-09,470731.7983765593,591774.2520694733,591774.2520694733,591774.2520694733,1062506.0504460325,0.005683985315171336,0.0,0
2024-02-12,470731.7983765593,597324.7349700928,597324.7349700928,597324.7349700928,1068056.533346652,0.005223954158462885,0.0,0
2024-02-13,947263.609441026,111341.86475753784,111341.86475753784,111341.86475753784,1058605.474198564,-0.00884883791541835,0.008848837915418312,0
2024-02-14,536653.0717676427,524199.83660030365,524199.83660030365,524199.83660030365,1060852.9083679463,0.002123013931213391,0.006744610190374391,0
2024-02-15,536653.0717676427,532915.2920570374,532915.2920570374,532915.2920570374,1069568.36382468,0.00821551733325765,0.0,0
2024-02-16,536653.0717676427,534237.3232312202,534237.3232312202,534237.3232312202,1070890.3949988629,0.0012360417705843396,0.0,0
2024-02-19,536653.0717676427,531663.5013742447,531663.5013742447,531663.5013742447,1068316.5731418873,-0.0024034409767754727,0.0024034409767754884,0
2024-02-20,536653.0717676427,540748.5445919037,540748.5445919037,540748.5445919037,1077401.6163595463,0.008504074022684271,0.0,0
2024-02-21,536653.0717676427,550891.1916584969,550891.1916584969,550891.1916584969,1087544.2634261395,0.009413989094303021,0.0,0
2024-02-22,536653.0717676427,556921.869184494,556921.869184494,556921.869184494,1093574.9409521366,0.005545224896868595,0.0,0
2024-02-23,536653.0717676427,563293.5267572403,563293.5267572403,563293.5267572403,1099946.598524883,0.005826448041319043,0.0,0
2024-02-26,536653.0717676427,561028.2075910568,561028.2075910568,561028.2075910568,1097681.2793586995,-0.00205948104137188,0.0020594810413718696,0
2024-02-27,536653.0717676427,550564.5016489029,550564.5016489029,550564.5016489029,1087217.5734165455,-0.009532553883279449,0.011572402810652855,0
2024-02-28,536653.0717676427,545720.169608593,545720.169608593,545720.169608593,1082373.2413762356,-0.004455715358874124,0.015976554836584427,0
2024-02-29,536653.0717676427,558539.9536004066,558539.9536004066,558539.9536004066,1095193.0253680493,0.011844143500363558,0.004321639944346911,0
2024-03-01,536653.0717676427,548740.5037727356,548740.5037727356,548740.5037727356,1085393.5755403782,-0.008947691959942716,0.013230663201305842,0
2024-03-04,536653.0717676427,531935.6673851013,531935.6673851013,531935.6673851013,1068588.739152744,-0.015482712231153384,0.02850852888148606,0
2024-03-05,536653.0717676427,533442.7395362854,533442.7395362854,533442.7395362854,1070095.811303928,0.0014103387916841736,0.027138396773977218,0
2024-03-06,536653.0717676427,519862.0183825493,519862.0183825493,519862.0183825493,1056515.090150192,-0.012691126355487525,0.03948510630692087,0
2024-03-07,536653.0717676427,537441.4355463982,537441.4355463982,537441.4355463982,1074094.5073140408,0.016639059231373432,0.023503042098145376,0
2024-03-08,536653.0717676427,545491.391067028,545491.391067028,545491.391067028,1082144.4628346707,0.0074946435958975766,0.016184545426192826,0
2024-03-11,536653.0717676427,546800.1819143295,546800.1819143295,546800.1819143295,1083453.2536819722,0.001209441892696228,0.014994677800749302,0
2024-03-12,536653.0717676427,543870.760766983,543870.760766983,543870.760766983,1080523.8325346257,-0.0027037817620568783,0.01765791722644059,0
2024-03-13,536653.0717676427,538602.107673645,538602.107673645,538602.107673645,1075255.1794412876,-0.00487601747846611,0.02244783439187726,0
2024-03-14,536653.0717676427,535569.5325446129,535569.5325446129,535569.5325446129,1072222.6043122555,-0.002820330640590729,0.025204854717317662,0
2024-03-15,536653.0717676427,529288.7334194183,529288.7334194183,529288.7334194183,1065941.805187061,-0.0058577380293368675,0.030914949310653018,0
2024-03-18,536653.0717676427,519376.1226744652,519376.1226744652,519376.1226744652,1056029.1944421078,-0.009299392046279276,0.039926851123201705,0
2024-03-19,536653.0717676427,527549.8278603554,527549.8278603554,527549.8278603554,1064202.899627998,0.0077400371399849455,0.03249584929379308,0
2024-03-20,536653.0717676427,530088.1928324699,530088.1928324699,530088.1928324699,1066741.2646001126,0.00238522651366746,0.030188132741445252,0
2024-03-21,536653.0717676427,526218.7894144058,526218.7894144058,526218.7894144058,1062871.8611820485,-0.0036273120263278225,0.03370594299082763,0
2024-03-22,536653.0717676427,519224.39825439453,519224.39825439453,519224.39825439453,1055877.4700220372,-0.006580653242840295,0.0400647891106223,0
2024-03-25,536653.0717676427,515073.00564956665,515073.00564956665,515073.00564956665,1051726.0774172093,-0.003931699200610095,0.04383896561191357,0
2024-03-26,536653.0717676427,507048.75758600235,507048.75758600235,507048.75758600235,1043701.8293536451,-0.007629598843141627,0.05113409073373798,0
2024-03-27,536653.0717676427,502459.5407805443,502459.5407805443,502459.5407805443,1039112.612548187,-0.004397057355260303,0.05530630855923294,0
2024-03-28,536653.0717676427,511447.2466621399,511447.2466621399,511447.2466621399,1048100.3184297826,0.008649405052985948,0.04713527017096133,0
2024-03-29,536653.0717676427,518075.6329936981,518075.6329936981,518075.6329936981,1054728.7047613407,0.006324190743008717,0.041109171867237025,0
2024-04-01,536653.0717676427,513719.0955924988,513719.0955924988,513719.0955924988,1050372.1673601414,-0.004130481498732963,0.04506985269214417,0
2024-04-02,536653.0717676427,502069.1492986679,502069.1492986679,502069.1492986679,1038722.2210663107,-0.011091255705213632,0.0556612271365529,0
2024-04-03,536653.0717676427,493879.1814541817,493879.1814541817,493879.1814541817,1030532.2532218244,-0.007884656434979043,0.06310701391881092,0
2024-04-04,536653.0717676427,506347.3206372261,506347.3206372261,506347.3206372261,1043000.3924048688,0.012098737467036491,0.05177179164550673,0
2024-04-05,536653.0717676427,536729.1777234077,536729.1777234077,536729.1777234077,1073382.2494910504,0.029129286342960414,0.02415058064587634,0
2024-04-08,536653.0717676427,551393.3459973335,551393.3459973335,551393.3459973335,1088046.4177649762,0.013661645961519087,0.010818871366906239,0
2024-04-09,536653.0717676427,420547.8572401972,420547.8572401972,420547.8572401972,957200.9290078399,-0.1202572671724007,0.12977509063483308,0
2024-04-15,536653.0717676427,543297.5870108604,543297.5870108604,543297.5870108604,1079950.658778503,0.12823820584659895,0.018179009574824833,0
2024-04-16,536653.0717676427,530466.0622644424,530466.0622644424,530466.0622644424,1067119.134032085,-0.01188158425768393,0.02984459839852419,0
2024-04-17,536653.0717676427,533145.3348593712,533145.3348593712,533145.3348593712,1069798.4066270138,0.0025107530260517485,0.02740877778821287,0
2024-04-18,536653.0717676427,530750.5091958046,530750.5091958046,530750.5091958046,1067403.5809634472,-0.00223857658483273,0.029585997724870017,0
2024-04-19,536653.0717676427,535872.7745232582,535872.7745232582,535872.7745232582,1072525.8462909008,0.004798808453340797,0.024929166807511862,0
2024-04-22,536653.0717676427,534975.7839136124,534975.7839136124,534975.7839136124,1071628.855681255,-0.0008363347258696363,0.025744652405493416,0
2024-04-24,536653.0717676427,538885.9145970345,538885.9145970345,538885.9145970345,1075538.986364677,0.0036487732321619504,0.02218981557189996,0
2024-04-25,536653.0717676427,542012.8774647713,542012.8774647713,542012.8774647713,1078665.949232414,0.002907344975290993,0.019346984045414652,0
2024-04-26,536653.0717676427,554132.2185230255,554132.2185230255,554132.2185230255,1090785.2902906681,0.01123549053057471,0.008328866370877309,0
2024-04-29,536653.0717676427,561936.0871753693,561936.0871753693,561936.0871753693,1098589.158943012,0.0071543581691171365,0.001234095894920234,0
2024-04-30,536653.0717676427,555026.4080553055,555026.4080553055,555026.4080553055,1091679.479822948,-0.006289593396963666,0.0075159273304919415,0
2024-05-02,536653.0717676427,565771.2342681885,565771.2342681885,565771.2342681885,1102424.306035831,0.009842473373801619,0.0,0
2024-05-03,536653.0717676427,576445.8499965668,576445.8499965668,576445.8499965668,1113098.9217642094,0.009682855929367795,0.0,0
2024-05-06,536653.0717676427,574263.5685453415,574263.5685453415,574263.5685453415,1110916.6403129841,-0.0019605458316017677,0.001960545831601802,0
2024-05-07,536653.0717676427,570152.4084720612,570152.4084720612,570152.4084720612,1106805.4802397038,-0.003700691774787046,0.0056539822305557595,0
2024-05-08,536653.0717676427,566274.4291000366,566274.4291000366,566274.4291000366,1102927.5008676792,-0.0035037587374293633,0.009137930778343517,0
2024-05-09,536653.0717676427,572464.9980220795,572464.9980220795,572464.9980220795,1109118.069789722,0.005612852084269093,0.003576368547889564,0
2024-05-10,536653.0717676427,573901.3946886063,573901.3946886063,573901.3946886063,1110554.466456249,0.0012950800330924217,0.0022859201982943873,0
